gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,1,0.797637267,1,1,1,0,0,0,0,0,0,2,0,1,-1.297887459,-0.413561975,0
1,0,0,0,-0.546817849,1,0,0,0,1,0,0,1,0,1,0,0,-0.21931177,-0.546173497,0
1,0,0,0,0.145780241,1,0,0,1,1,1,1,1,1,1,0,2,0.699721136,0.317742482,0
0,1,1,0,-1.035710619,1,0,0.5,0,0,0,0,0,0,0,1,1,0.176221379,-0.801029372,1
0,0,1,1,1.61245855,1,1,0.5,1,1,1,1,0,1,1,1,3,1.332906555,2.317922155,0
0,0,1,1,1.408753229,1,1,0.5,1,1,1,0,1,1,1,1,0,1.545630266,2.293482107,1
0,1,0,0,0.064298113,1,0,0.5,0,1,1,0,1,1,1,1,0,1.165054252,0.467559092,0
0,1,1,0,1.001342588,1,1,0.5,0,1,1,0,0,1,0,1,2,1.012159085,1.386884276,1
1,0,1,0,-1.035710619,1,0,0.5,0,0,1,0,1,0,0,1,0,0.713016367,-0.748289161,1
1,1,1,0,-1.280157004,1,1,0.5,0,0,1,0,1,1,0,1,0,1.196630428,-0.96282337,1
0,0,1,0,-0.994969555,1,0,1,0,0,0,0,0,0,0,1,2,-1.503963553,-0.936199599,0
1,0,0,0,1.490235358,1,1,0.5,0,0,1,1,1,1,2,0,0,1.302992283,2.093373703,0
1,0,1,0,0.716155139,1,1,0.5,1,0,1,0,1,1,1,1,1,1.316287515,1.30123382,0
0,0,0,0,-0.913487426,1,0,1,0,0,0,0,0,0,1,0,1,-1.505625457,-0.9076568,0
1,0,1,1,-0.832005298,1,1,1,0,0,0,0,0,0,2,0,3,-1.314506499,-0.886106325,0
1,0,0,0,-0.75052317,1,0,0.5,0,1,0,0,0,1,0,1,0,0.714678271,-0.486308615,1
1,0,1,0,1.530976422,0,0,0,1,0,1,1,0,1,2,1,2,-0.496849736,0.479492364,0
1,1,0,0,1.286530037,1,1,0.5,1,0,1,1,1,1,0,1,2,1.467520778,2.129901427,0
1,0,1,1,1.368012165,1,1,0,1,1,1,1,1,1,2,0,3,0.834335359,1.621491087,0
1,0,1,1,1.571717486,1,0,0,1,0,1,1,1,1,2,1,3,0.571754528,1.639578487,0
0,1,0,0,-0.506076785,1,0,0.5,0,0,0,0,1,1,0,0,0,0.835997263,-0.280068141,0
0,0,1,0,1.61245855,1,0,0,1,1,0,1,1,1,2,1,2,0.483673617,1.530789394,0
1,0,1,1,1.571717486,1,0,0,1,1,1,1,0,0,2,0,3,-0.024869004,0.974778311,0
0,0,1,1,0.227262369,1,1,0.5,0,0,1,0,1,1,0,1,3,1.208263756,0.738230413,0
1,0,0,0,-0.180148272,1,1,0.5,0,1,0,0,0,1,0,1,0,0.835997263,0.150985479,1
0,1,1,0,-0.628299977,1,0,0.5,0,1,0,0,0,0,0,1,0,0.387283186,-0.463169978,1
0,0,0,0,0.023557049,0,0,0,0,1,0,0,1,0,1,1,0,-0.854159094,-0.429818577,0
1,0,1,1,-0.383853593,0,0,0,1,0,0,1,0,0,2,0,1,-1.003730453,-0.648433479,0
0,0,1,1,1.042083652,1,0,1,0,0,0,0,0,0,1,1,0,-1.503963553,-0.518138027,0
1,1,1,0,1.530976422,1,1,0.5,0,1,0,1,1,1,2,1,2,1.317949419,2.234918636,0
0,0,1,0,-1.157933811,1,0,0.5,0,0,0,0,0,0,0,0,0,0.189516611,-0.877503781,0
0,0,1,1,0.512449818,1,0,1,0,0,0,0,0,0,2,0,1,-1.47737309,-0.597369661,0
0,0,0,0,-0.913487426,1,0,0.5,0,0,0,0,0,0,0,1,0,0.172897571,-0.680836394,1
0,0,1,1,0.145780241,1,0,1,0,0,0,0,0,0,2,0,3,-1.507287361,-0.674439631,0
0,0,0,0,0.879119396,1,0,0,1,1,0,1,1,0,0,1,1,0.169573763,0.705849556,0
0,0,1,1,-0.383853593,1,1,0,0,1,0,1,0,0,2,0,1,-0.169454651,-0.383408956,0
1,0,1,1,0.349485562,1,1,0,1,1,1,0,1,0,1,1,3,0.450435537,0.409348545,0
0,1,0,0,-1.117192747,1,0,0.5,0,0,0,0,0,0,0,1,1,0.221092787,-0.843358299,0
0,0,1,1,-0.220889336,0,0,0,0,1,1,0,0,1,1,1,3,-0.629802055,-0.457434948,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,1,1,1,0,1,0,1.032101933,-0.965007092,0
1,0,1,1,1.408753229,0,0,0,1,0,0,1,0,0,2,0,3,-0.967168565,0.115759165,0
1,1,1,1,1.61245855,1,1,0,1,1,1,1,1,1,2,1,3,0.822702031,1.837657573,0
1,0,1,1,0.960601524,1,1,1,0,0,0,0,0,0,2,1,3,-1.324477923,-0.359277717,0
0,0,1,1,0.471708754,1,1,1,0,0,0,0,0,0,1,0,0,-1.327801731,-0.560136087,0
1,1,1,0,1.368012165,1,1,0.5,0,1,0,0,1,1,0,1,0,1.196630428,1.944373232,0
1,0,0,0,0.064298113,1,1,0,1,1,0,1,0,0,1,1,1,-0.013235676,-0.085827113,1
1,0,1,0,1.490235358,1,1,0.5,0,0,1,1,1,1,2,0,2,1.347863691,2.186964968,0
1,0,1,1,-1.280157004,1,1,0.5,1,0,1,0,1,1,0,1,0,1.25147326,-0.962095462,1
1,0,0,0,0.308744498,1,0,1,0,0,0,0,0,0,2,0,3,-1.500639745,-0.641022057,0
0,0,1,1,-0.098666144,1,1,0,1,0,0,0,0,0,0,1,2,-0.343954569,-0.306427217,0
1,0,0,0,-0.872746362,1,0,0,0,0,0,1,1,1,0,0,1,0.189516611,-0.641441155,0
1,0,0,0,-0.709782106,1,0,1,0,0,0,0,0,0,1,0,3,-1.48568261,-0.873864243,0
0,0,0,0,-0.872746362,1,0,0,0,0,1,0,1,1,0,1,0,0.151292819,-0.693078476,0
1,0,1,1,1.286530037,1,0,1,0,0,0,0,0,0,1,0,2,-1.495654033,-0.417620611,0
0,1,1,0,1.61245855,1,0,0,1,1,1,1,1,0,2,0,2,0.319145122,1.357635627,0
0,1,1,0,1.61245855,1,1,0.5,1,1,1,1,0,0,2,1,2,0.93903531,1.963916447,0
1,0,0,1,-1.280157004,1,0,0,1,0,0,0,0,0,0,0,1,-0.451978329,-0.984704712,0
1,0,0,1,-0.709782106,1,0,0,1,1,1,1,0,0,1,0,3,0.02665002,-0.561724249,0
1,0,0,0,1.12356578,1,1,0,0,0,1,1,1,1,1,0,3,0.523559313,1.131013742,0
0,0,0,0,0.960601524,1,0,0,1,0,1,0,0,0,1,0,1,-0.402121209,0.324867153,0
1,0,0,0,-0.994969555,1,0,1,0,0,0,0,0,0,2,0,1,-1.46075405,-0.935979021,0
1,0,0,0,-1.198674875,1,0,0.5,0,0,1,1,0,0,0,0,3,0.508602177,-0.911318396,1
1,0,1,0,0.675414075,1,1,0,0,0,0,0,0,0,0,1,3,-0.420402153,0.132545154,0
1,0,0,0,-1.239415939,1,0,0.5,0,0,0,0,1,0,0,1,0,0.511925985,-0.942861056,1
1,0,0,0,-1.076451683,1,0,0.5,1,1,1,1,0,1,0,1,2,1.108549517,-0.756957878,1
0,0,0,0,1.530976422,1,1,0.5,1,1,1,1,1,1,2,1,2,1.666949257,2.394573026,0
0,0,0,0,-0.832005298,1,1,0.5,0,1,1,1,1,1,0,1,1,1.600473097,-0.396401003,1
0,1,1,0,0.797637267,1,0,0.5,1,0,1,1,1,1,1,1,2,1.317949419,1.410794936,0
1,0,1,0,1.61245855,1,1,0.5,1,1,1,1,1,1,2,1,3,1.623739753,2.576748435,0
1,0,0,0,0.308744498,1,0,1,0,0,0,0,0,0,2,1,2,-1.46906357,-0.642323467,0
1,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,0,1,0.202811843,-0.976013937,1
1,1,0,0,-1.198674875,1,0,0.5,0,0,1,0,1,0,0,1,0,0.732959215,-0.909818465,1
1,1,0,0,0.308744498,1,0,0.5,0,0,0,0,1,1,0,1,0,0.88917819,0.613339123,0
0,0,0,1,-1.280157004,1,0,0,0,0,1,0,0,0,0,1,0,-0.496849736,-0.985300273,0
0,0,1,0,-0.098666144,1,0,1,0,0,0,0,0,0,1,0,3,-1.495654033,-0.752899242,0
0,0,1,1,-0.383853593,1,0,0.5,1,0,0,1,1,1,0,1,0,1.165054252,0.021175298,1
0,0,1,1,-1.280157004,1,1,0.5,0,0,0,0,0,0,0,1,0,0.32246893,-0.974425775,1
1,1,1,0,0.471708754,1,1,0.5,0,0,1,1,1,1,0,0,0,1.307977995,0.97599149,0
0,0,0,0,1.327271101,1,1,0.5,0,1,1,1,1,1,0,1,0,1.474168394,2.054860776,1
1,1,0,0,-1.035710619,1,0,0,1,0,0,0,0,0,0,1,0,-0.551692568,-0.857144427,0
0,1,0,0,1.61245855,1,1,1,0,0,0,0,0,0,2,1,3,-1.319492211,-0.217666611,0
1,1,0,0,-0.994969555,1,1,0.5,0,0,0,1,1,1,0,1,3,1.175025676,-0.606479535,0
1,0,0,0,-0.669041042,1,1,0,0,0,1,0,0,1,0,1,3,0.013354788,-0.547011693,1
0,1,1,1,1.368012165,1,1,0.5,0,0,1,0,1,1,0,1,3,1.153420924,2.002341143,1
0,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,1,0.224416595,-0.975727185,1
0,0,0,1,-1.198674875,1,0,0,1,0,1,0,0,0,0,0,1,-0.295759354,-0.937787761,0
0,0,1,0,0.838378331,1,1,0.5,1,0,1,0,0,1,0,0,0,0.967287678,1.211370324,1
0,1,1,0,-0.994969555,1,0,0,0,0,1,1,0,1,0,1,3,-0.013235676,-0.750671404,0
0,1,1,0,1.490235358,1,1,0.5,0,1,1,1,1,1,2,1,2,1.449239834,2.221176623,1
1,0,0,0,-1.117192747,1,0,0.5,0,1,0,0,1,0,0,1,1,0.681440192,-0.821807824,0
1,0,1,1,1.61245855,1,1,0.5,1,0,1,1,1,1,2,0,1,1.417663659,2.335215474,0
1,0,1,0,-0.791264234,0,0,0,0,0,1,0,1,1,0,1,2,-0.533411624,-0.727863634,1
1,0,0,0,-1.157933811,1,1,0.5,0,0,0,0,1,0,0,1,0,0.69307352,-0.865394046,1
1,0,1,1,0.879119396,1,1,0,1,1,1,1,1,1,2,0,3,0.88086867,1.183048103,0
0,0,1,0,1.61245855,1,1,0,0,1,1,1,1,1,2,0,2,0.703044943,1.706656271,0
0,0,0,0,-0.832005298,1,1,0.5,0,1,1,0,1,1,0,1,0,1.392735099,-0.454126278,1
0,0,0,0,-1.280157004,0,0,0,0,0,0,0,0,0,0,1,0,-1.317830307,-0.996196828,1
0,1,0,0,-1.280157004,1,0,0,0,0,0,0,0,0,0,0,0,-0.651406807,-0.987351648,0
1,0,1,0,0.879119396,1,1,0.5,0,1,1,1,1,1,1,0,0,1.51405409,1.592507131,1
0,0,1,1,1.490235358,1,1,0.5,0,0,1,0,0,0,2,1,3,0.478687905,1.384060877,0
1,0,0,0,0.634673011,1,0,0,1,1,0,0,0,0,2,0,3,-0.309054586,0.15177956,0
1,0,1,1,0.634673011,1,1,0.5,1,1,0,0,1,1,1,1,3,1.278063724,1.215053977,1
1,0,1,0,-0.994969555,1,1,0.5,0,0,0,1,0,1,0,1,0,0.845968687,-0.679182059,0
0,0,1,1,1.571717486,1,1,0,1,1,1,1,1,1,2,1,1,0.879206766,1.899750293,0
0,0,0,0,-1.239415939,1,0,0,1,0,0,0,0,0,0,1,0,-0.5649878,-0.966507023,1
0,0,1,0,1.408753229,1,0,0.5,1,1,0,0,1,1,1,1,3,1.199954236,1.96307825,0
0,0,1,1,0.064298113,1,1,0.5,0,1,0,0,1,1,0,1,2,1.093592381,0.497050377,0
1,0,0,0,-1.198674875,1,0,0.5,0,0,0,0,0,0,0,1,0,0.167911859,-0.919126859,0
1,0,1,1,-0.95422849,1,0,0,0,1,0,1,1,0,1,1,1,0.02665002,-0.745553993,0
0,0,1,1,1.571717486,1,0,0.5,1,1,1,0,1,1,1,1,2,1.324597035,2.208030172,0
0,0,0,0,1.001342588,1,1,0.5,0,0,0,1,1,0,2,1,3,0.852616302,1.299866236,0
0,0,0,0,1.61245855,0,0,0,1,1,1,1,1,1,2,1,2,-0.036502331,0.962381825,0
1,1,1,1,0.634673011,1,0,0.5,1,0,1,1,1,1,0,1,0,1.319611323,1.228509238,0
0,0,0,0,-0.587558913,1,0,1,0,0,0,0,0,0,1,0,1,-1.48568261,-0.830013328,0
0,0,1,1,0.43096769,1,1,0.5,0,0,1,1,1,1,1,1,3,1.312963707,0.956668853,0
1,0,1,1,1.61245855,1,1,0,1,1,1,1,1,1,2,1,2,0.945682926,1.943579151,0
0,0,1,1,0.105039177,1,1,0,0,0,0,1,1,1,1,1,2,0.287568946,0.166668578,0
0,0,0,0,-1.157933811,1,0,1,0,0,0,0,0,0,0,0,1,-1.465739762,-0.975065451,0
1,0,1,1,0.675414075,1,1,1,0,0,0,0,0,0,2,0,1,-1.314506499,-0.472765123,0
1,0,1,1,1.571717486,1,1,0.5,1,1,1,0,1,0,2,0,2,1.186659004,2.094322188,0
0,0,1,1,-0.872746362,1,0,0.5,0,0,0,0,1,1,0,0,0,0.857602014,-0.557224457,0
0,0,1,1,1.245788973,1,1,0,1,1,1,1,1,1,2,1,3,0.817716319,1.462145506,0
1,1,0,0,1.327271101,1,1,0.5,0,1,1,0,1,0,0,1,2,1.018806701,1.738154816,0
1,0,0,1,0.675414075,1,0,1,0,0,0,0,0,0,2,0,3,-1.474049282,-0.555261312,0
1,0,0,0,-0.139407208,1,1,0.5,0,0,1,0,1,1,0,1,3,1.123506653,0.286707151,1
1,1,1,0,-0.709782106,1,1,0.5,0,0,1,1,0,0,0,1,0,0.606654512,-0.452185191,1
1,0,1,1,-1.157933811,1,0,1,0,0,0,0,0,0,0,1,0,-1.490668322,-0.970720064,0
1,0,1,0,1.61245855,1,1,0.5,0,1,1,1,1,1,1,0,3,1.474168394,2.429137606,0
1,1,1,0,-0.2616304,1,0,0.5,0,0,1,0,1,0,0,1,3,0.694735424,-0.095422258,0
1,1,1,0,0.105039177,1,1,0.5,0,0,1,0,1,1,0,0,2,1.238178028,0.515821568,0
1,0,0,0,1.001342588,1,1,0.5,0,1,0,1,0,1,1,0,0,0.993878141,1.405368716,0
0,0,1,1,-0.180148272,1,1,0,0,1,0,0,0,1,0,0,0,-0.013235676,-0.212262449,0
1,0,1,0,-0.302371464,1,1,1,0,0,0,0,0,0,1,1,1,-1.262987475,-0.683681851,0
1,0,1,0,0.593931947,1,0,0,1,0,1,0,1,0,1,1,3,0.041607156,0.325639176,0
1,0,1,1,1.001342588,1,1,0,1,1,0,1,0,0,0,0,2,0.013354788,0.619625597,0
0,1,1,0,-0.669041042,1,1,0.5,0,0,0,0,1,0,0,1,3,0.673130672,-0.393577604,0
0,0,0,0,-1.117192747,1,0,0,1,0,1,0,0,0,0,1,1,-0.299083162,-0.88626073,0
0,0,1,0,-0.628299977,1,0,0.5,0,0,0,0,0,0,0,1,2,0.186192803,-0.471706348,1
1,1,0,0,0.960601524,1,1,0.5,0,1,1,0,1,1,1,1,2,1.327920843,1.423764925,1
0,0,1,1,1.61245855,1,0,1,0,0,0,0,0,0,2,0,2,-1.490668322,-0.423708565,0
1,1,0,0,-0.465335721,1,1,0.5,0,0,0,0,1,1,0,1,0,0.978921006,-0.136560063,1
1,0,1,1,0.634673011,0,0,0,1,0,1,0,0,1,1,0,3,-0.658054423,-0.038380775,0
1,0,1,0,1.449494293,1,1,0.5,1,1,1,1,1,1,2,0,2,1.665287353,2.452937977,0
1,0,0,0,-0.098666144,1,1,0.5,1,0,0,1,1,1,0,0,2,1.382763675,0.409657354,0
1,0,1,0,-1.198674875,1,0,0,0,0,0,0,0,0,0,1,1,-0.621492535,-0.949875438,0
1,1,0,0,-0.75052317,0,0,0,1,0,1,1,0,0,2,0,1,-0.834216246,-0.701857482,0
1,0,0,1,-1.157933811,1,0,1,0,0,0,0,0,0,0,1,2,-1.487344514,-0.969573058,0
1,0,1,1,1.571717486,1,1,0.5,0,1,1,0,0,1,2,1,3,1.028778125,2.014362646,0
0,0,1,1,-0.994969555,1,1,1,0,0,0,0,0,0,1,0,1,-1.342758867,-0.917318119,0
0,0,1,1,1.164306844,0,0,0,1,0,1,0,0,0,0,0,2,-1.036968533,-0.073276222,0
0,0,1,1,1.61245855,1,1,0.5,0,1,1,1,0,0,2,0,2,0.852616302,1.889272836,0
1,0,0,0,-1.117192747,1,1,0.5,0,0,0,0,1,0,0,1,0,0.638230688,-0.819910853,0
1,0,0,0,0.675414075,1,0,0,1,1,1,1,0,0,2,0,2,0.086478564,0.451545126,0
0,0,0,0,-0.994969555,1,0,1,0,0,0,0,0,0,0,1,2,-1.498977841,-0.93278064,0
0,0,0,0,-1.198674875,1,0,0.5,0,0,0,0,0,1,0,1,0,0.516911697,-0.895326487,0
0,0,1,1,-0.95422849,1,0,1,0,0,0,0,0,0,2,0,1,-1.502301649,-0.920207691,0
0,0,1,1,1.408753229,1,0,0,1,1,0,0,0,0,2,1,2,-0.352264089,0.685953416,0
0,0,0,0,0.553190882,1,0,0,0,0,0,0,0,0,0,1,3,-0.651406807,-0.096238396,0
1,0,1,0,1.408753229,1,1,0,1,1,1,0,0,1,1,0,1,0.342411778,1.226921076,0
1,0,1,0,0.91986046,1,0,1,0,0,0,0,0,0,1,0,0,-1.498977841,-0.504351899,0
0,0,1,0,0.023557049,1,1,0,1,1,1,0,1,0,0,1,2,0.26430229,0.072415578,0
0,0,1,1,1.205047909,1,0,1,0,0,0,0,0,0,2,0,3,-1.487344514,-0.449714717,0
1,0,0,1,-1.280157004,1,0,0,0,0,0,0,0,0,0,0,1,-0.626478247,-0.987020781,1
0,0,1,1,0.675414075,0,0,0,1,0,0,0,0,1,0,1,0,-0.850835286,-0.19638083,0
0,0,0,0,-1.280157004,1,0,0,0,0,0,0,0,0,0,1,0,-0.666363943,-0.987550169,0
0,0,1,0,-0.75052317,1,1,0.5,0,1,1,0,0,0,0,1,0,0.59335928,-0.484521933,0
0,1,0,0,-0.587558913,1,1,0.5,0,0,1,1,1,0,0,0,2,0.967287678,-0.237959792,0
1,1,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,0,0.177883283,-0.976344804,1
1,0,0,0,-1.280157004,1,0,0.5,0,0,1,0,1,0,0,1,3,0.689749712,-0.969551,1
1,0,1,0,1.61245855,1,1,0.5,1,1,1,1,1,1,2,1,3,1.740073032,2.755549,0
0,0,0,0,1.286530037,1,1,0.5,1,0,1,1,0,1,2,0,3,1.145111404,1.882037876,0
0,0,1,0,1.490235358,1,1,0.5,1,1,1,1,1,1,2,1,2,1.587177865,2.436593144,0
1,0,0,0,-1.280157004,1,1,1,0,0,0,0,0,0,0,1,0,-1.299549363,-0.995954192,0
0,0,1,1,1.571717486,1,1,0,1,1,1,1,1,1,2,0,3,0.84763059,1.766388806,0
1,0,1,1,1.368012165,1,0,0,0,0,0,1,0,0,1,1,3,-0.511806872,0.42728154,0
0,0,0,0,-1.239415939,1,0,1,0,0,0,0,0,0,0,0,1,-1.508949265,-0.984969406,0
1,1,1,0,1.571717486,1,0,0.5,1,1,1,1,1,1,2,1,2,1.492449338,2.479716152,0
0,0,0,0,-0.872746362,1,0,0,0,1,0,0,1,0,1,1,0,-0.117935627,-0.685270013,0
0,0,0,1,0.593931947,1,0,0,1,1,0,0,0,0,0,1,0,-0.315702202,0.163558427,0
1,0,1,0,0.105039177,1,0,0.5,0,0,0,0,0,0,0,1,0,0.182868995,0.058783855,1
0,1,1,0,-0.017184015,1,1,0.5,0,1,1,0,1,1,0,0,2,1.381101771,0.545908414,1
0,0,1,1,1.12356578,1,1,0.5,0,1,0,1,1,1,0,1,2,1.294682763,1.626387919,0
0,0,0,0,-0.872746362,1,0,1,0,0,0,0,0,0,1,0,1,-1.505625457,-0.907237702,0
1,0,0,0,-0.139407208,0,0,0,1,1,0,1,0,0,1,0,3,-0.840863862,-0.529630143,0
0,0,1,1,-0.465335721,0,0,0,0,0,0,0,0,0,0,1,0,-1.287916035,-0.757707844,0
0,1,1,0,0.634673011,1,1,0.5,0,0,1,0,0,1,0,1,3,0.87255915,0.920891094,0
1,0,0,1,-1.198674875,0,0,0,0,1,0,0,0,0,0,0,1,-1.168258948,-0.967565798,0
1,0,1,1,0.43096769,1,0,0,0,1,0,0,0,0,0,0,1,-0.485216408,-0.050247874,0
0,0,0,0,-1.117192747,1,1,0.5,0,1,1,0,1,1,0,0,0,1.346201787,-0.764391359,0
1,0,0,0,-1.280157004,1,0,0,0,0,0,0,0,1,0,1,0,-0.31071649,-0.982829798,0
0,0,1,1,1.571717486,1,1,0,1,0,1,1,1,1,1,0,0,0.686425904,1.772366471,0
1,0,1,1,-0.994969555,1,0,1,0,0,0,0,0,0,1,0,0,-1.495654033,-0.936684871,0
0,0,0,0,-0.994969555,1,1,0,0,0,0,0,1,0,0,1,0,-0.184411786,-0.814683153,0
0,0,0,0,-0.506076785,1,1,0.5,0,0,1,0,1,0,0,1,3,0.860925822,-0.221438496,0
1,0,1,1,0.023557049,1,1,0.5,1,0,1,0,1,1,1,1,1,1.293020859,0.522196274,1
0,0,0,0,1.571717486,1,1,0.5,0,1,0,0,0,0,1,1,3,0.473702193,1.442227308,0
1,1,1,0,-0.05792508,1,1,0.5,0,0,1,0,1,0,1,1,0,0.860925822,0.243606201,0
1,1,1,0,0.227262369,1,1,0.5,1,1,0,0,0,1,1,0,3,1.003849565,0.577009919,0
0,0,0,0,-1.280157004,1,0,0.5,0,0,0,0,1,1,0,1,0,0.782816335,-0.968315763,1
1,0,1,1,-1.239415939,0,0,0,0,1,0,0,0,0,0,1,1,-1.1483161,-0.979168203,0
1,0,1,0,-0.832005298,0,0,0,0,0,1,0,1,1,0,1,2,-0.496849736,-0.73503242,0
1,0,0,1,-0.95422849,1,0,0.5,1,0,1,1,0,1,0,0,2,0.937373406,-0.623375813,0
0,1,0,1,-0.872746362,1,0,0,0,1,0,1,0,0,0,1,0,-0.340630761,-0.742046802,0
0,0,0,1,-1.076451683,1,0,1,0,0,0,0,0,0,0,0,1,-1.498977841,-0.958036826,0
1,0,1,0,1.571717486,1,0,0,1,1,1,1,1,1,1,1,2,0.664821152,1.659981956,0
1,0,1,1,0.390226626,1,1,0.5,1,1,0,0,1,0,1,1,3,0.985568622,0.723716378,0
1,0,1,1,-0.994969555,1,0,0.5,0,0,1,0,1,1,0,1,0,0.977259102,-0.664381272,1
1,0,0,0,-1.117192747,1,0,0.5,0,1,0,0,1,1,0,1,0,1.045397165,-0.781221464,1
1,0,1,0,-1.239415939,1,0,0.5,0,0,0,0,0,0,0,1,0,0.196164227,-0.944890374,1
1,0,1,1,0.512449818,1,0,1,0,0,0,0,0,0,2,0,1,-1.46075405,-0.613714495,0
0,0,1,1,-0.180148272,0,0,0,0,1,1,1,1,1,1,1,3,-0.159483227,-0.265245296,0
1,0,1,0,0.43096769,1,1,0.5,0,1,0,0,0,0,0,0,0,0.520235505,0.492153544,0
0,0,0,1,1.12356578,1,1,0,1,0,1,1,1,1,2,1,0,0.669806864,1.191805051,0
1,0,1,0,0.390226626,0,0,0,0,1,0,1,0,0,1,0,1,-1.038630437,-0.369689001,1
0,0,1,1,-1.035710619,0,0,0,1,0,1,1,0,1,2,0,3,-0.503497352,-0.872496659,0
1,0,1,0,-0.302371464,1,0,1,0,0,0,0,0,0,1,1,2,-1.482358802,-0.783228724,0
1,1,1,1,0.308744498,1,1,0.5,0,0,0,0,1,1,0,1,3,0.98889243,0.598714798,1
0,0,0,0,-0.220889336,1,1,0.5,0,0,1,0,1,1,1,1,2,1.186659004,0.172116856,0
0,0,0,0,-0.913487426,0,0,0,0,1,0,1,0,0,0,0,0,-0.965506661,-0.835329258,0
1,1,0,0,-0.220889336,1,1,0.5,0,1,1,0,0,0,0,1,2,0.719663983,0.051945936,0
1,0,0,0,-0.872746362,1,0,0,0,0,1,1,0,0,1,0,2,-0.365559321,-0.719856651,0
0,0,1,1,-1.157933811,0,0,0,1,0,0,0,1,0,0,0,3,-0.872440038,-0.938427438,0
0,0,0,0,1.449494293,0,0,0,0,0,1,0,0,1,0,1,2,-0.82756863,0.22633494,0
0,1,0,0,-1.280157004,1,0,0.5,0,0,0,0,0,0,0,1,0,0.174559475,-0.97638892,0
1,0,0,0,-0.587558913,1,0,1,0,0,0,0,0,0,1,0,1,-1.48568261,-0.827719316,0
1,0,0,0,1.001342588,1,1,0.5,1,1,1,0,1,1,2,1,2,1.600473097,1.844782244,1
0,0,0,0,-0.2616304,1,0,1,0,0,0,0,0,0,0,1,0,-1.479034994,-0.781750851,0
1,0,1,0,-0.628299977,0,0,0,0,1,1,0,0,0,0,1,3,-0.968830469,-0.722283009,0
0,0,0,0,-1.280157004,0,0,0,0,0,0,0,0,1,0,0,0,-0.960520949,-0.9914544,1
0,0,0,1,0.227262369,1,1,0.5,0,0,1,0,1,1,0,1,2,1.145111404,0.659020837,1
0,1,1,0,1.082824716,1,0,0.5,1,1,1,0,0,0,1,1,3,0.603330704,1.155762598,0
0,0,0,0,-0.098666144,1,0,0,1,0,1,0,0,0,2,1,1,-0.304068874,-0.277685898,0
0,1,0,0,-1.239415939,0,0,0,0,0,0,0,0,0,0,1,1,-1.341096963,-0.986336989,1
1,1,1,0,0.716155139,1,1,1,0,0,0,0,0,0,1,0,0,-1.316168403,-0.431009698,0
0,0,0,0,-0.95422849,0,0,0,1,0,1,1,0,1,1,0,1,-0.465273561,-0.802771939,0
1,0,1,1,-1.198674875,1,0,1,0,0,0,0,0,0,0,0,1,-1.500639745,-0.980535787,0
1,0,0,1,-0.75052317,1,0,0,0,0,1,0,1,0,0,1,3,-0.166130843,-0.6434043,0
1,1,0,0,-0.05792508,1,0,0.5,1,0,0,0,0,0,0,1,3,0.290892754,-0.083224292,0
1,0,0,0,-1.035710619,1,0,0,1,1,1,0,0,0,0,0,0,-0.112949915,-0.813668494,0
1,0,0,0,-0.994969555,1,1,0.5,1,0,0,1,1,1,0,1,2,1.281387532,-0.633500345,1
0,0,1,1,-0.628299977,1,0,1,0,0,0,0,0,0,1,0,2,-1.492330226,-0.861820682,0
0,0,1,1,-0.017184015,1,0,1,0,0,0,0,0,0,0,1,3,-1.507287361,-0.709710061,0
1,1,0,0,-1.239415939,1,0,0.5,0,0,0,0,1,0,0,0,1,0.555135488,-0.935581981,0
0,1,0,0,-1.035710619,1,1,0.5,0,0,0,0,1,0,0,1,0,0.664821152,-0.766001578,1
1,0,1,1,1.61245855,1,1,0.5,1,1,1,0,1,1,2,0,3,1.487463626,2.472216498,0
1,1,0,0,-0.05792508,1,1,0.5,0,1,0,0,1,1,0,1,0,1.16837806,0.398518163,1
1,0,1,1,-0.220889336,1,0,0.5,1,0,0,0,0,0,0,0,1,0.319145122,-0.137177682,0
1,0,0,0,-0.587558913,1,1,0.5,0,1,0,0,1,0,0,1,3,0.837659167,-0.333492144,1
0,0,0,0,-1.035710619,1,0,0.5,0,0,1,0,0,0,0,1,0,0.335764162,-0.790882782,0
1,1,0,0,-0.75052317,1,1,0.5,0,1,1,0,1,1,0,1,0,1.331244651,-0.331705462,1
0,0,1,1,-0.872746362,1,0,0,0,0,1,0,1,0,0,1,2,-0.171116555,-0.705872003,0
1,0,1,1,1.61245855,1,1,0.5,1,0,1,1,1,1,2,1,2,1.517377898,2.547918884,0
0,0,1,1,-0.180148272,1,1,0.5,1,1,0,0,1,1,1,0,0,1.372792251,0.248855958,1
0,1,0,0,-0.709782106,1,1,0.5,0,0,0,0,0,0,0,1,3,0.312497506,-0.507065009,1
